EST_ID,EST_NAME,ADDRESS,Postcode,Latitude,Longitude,TEL,STATUS,REASON,EST_TYPE,EFF_DATE_FROM,EFF_DATE_TO
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Partly closed,Industrial Action,SCH,26-Mar-14,26-Mar-14
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Closed,Industrial Action,SCH,10-Jul-14,10-Jul-14
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Closed,Snow,SCH,21-Jan-15,21-Jan-15
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Closed,Snow,SCH,01-Mar-18,
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Closed,Snow,SCH,02-Mar-18,
90,Salterlee Academy Trust,"Kell Lane, Shibden, Halifax, HX3 7AY", HX3 7AY,53.736015,-1.8402277,01422 365464,Closed,Snow,SCH,06-Jan-10,
90,Salterlee Academy Trust,"Kell Lane, Shibden, Halifax, HX3 7AY", HX3 7AY,53.736015,-1.8402277,01422 365464,Closed,Black ice on Kell Lane - too dangerous for the walking bus,SCH,13-Jan-10,
90,Salterlee Academy Trust,"Kell Lane, Shibden, Halifax, HX3 7AY", HX3 7AY,53.736015,-1.8402277,01422 365464,Closed,Snow,SCH,01-Mar-18,01-Mar-18
90,Salterlee Academy Trust,"Kell Lane, Shibden, Halifax, HX3 7AY", HX3 7AY,53.736015,-1.8402277,01422 365464,Closed,Snow,SCH,02-Mar-18,02-Mar-18
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER", HX1 3ER,53.713551,-1.8762669,01422 352844,Closed,Snow,SCH,06-Jan-10,
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER", HX1 3ER,53.713551,-1.8762669,01422 352844,Partly closed,industrial action by two teaching unions,SCH,30-Jun-11,30-Jun-11
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER", HX1 3ER,53.713551,-1.8762669,01422 352844,Partly closed,industrial action,SCH,30-Nov-11,
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER", HX1 3ER,53.713551,-1.8762669,01422 352844,Partly closed,industrial action,SCH,01-Oct-13,01-Oct-13
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER", HX1 3ER,53.713551,-1.8762669,01422 352844,Partly closed,Strike action,SCH,05-Jul-16,05-Jul-16
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER", HX1 3ER,53.713551,-1.8762669,01422 352844,Closed,Snow,SCH,01-Mar-18,
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER", HX1 3ER,53.713551,-1.8762669,01422 352844,Closed,Snow,SCH,02-Mar-18,
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR", HX7 5JR,53.727284,-1.9774101,01422 883327,Closed,Snow,SCH,05-Jan-10,05-Jan-10
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR", HX7 5JR,53.727284,-1.9774101,01422 883327,Closed,Snow,SCH,06-Jan-10,
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR", HX7 5JR,53.727284,-1.9774101,01422 883327,Closed,Severe icey conditions on roads and pathways around school,SCH,13-Jan-10,
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR", HX7 5JR,53.727284,-1.9774101,01422 883327,Closed,Industrial Action,SCH,30-Jun-11,
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR", HX7 5JR,53.727284,-1.9774101,01422 883327,Closed,Snow,SCH,21-Jan-13,21-Jan-13
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR", HX7 5JR,53.727284,-1.9774101,01422 883327,Closed,Snow,SCH,21-Jan-15,
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR", HX7 5JR,53.727284,-1.9774101,01422 883327,Closed,Snow,SCH,04-Mar-16,04-Mar-16
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR", HX7 5JR,53.727284,-1.9774101,01422 883327,Closed,Snow,SCH,01-Mar-18,01-Mar-18
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR", HX7 5JR,53.727284,-1.9774101,01422 883327,Closed,Snow,SCH,02-Mar-18,02-Mar-18
44,Shade Primary School,"Knowlwood Road, Shade, Todmorden, OL14 7PD", OL14 7PD,53.705667,-2.1064567,01706 812913,Closed,Industrial Action,SCH,30-Nov-11,
44,Shade Primary School,"Knowlwood Road, Shade, Todmorden, OL14 7PD", OL14 7PD,53.705667,-2.1064567,01706 812913,Closed,Industrial action,SCH,01-Oct-13,
44,Shade Primary School,"Knowlwood Road, Shade, Todmorden, OL14 7PD", OL14 7PD,53.705667,-2.1064567,01706 812913,Partly closed,bereavement,SCH,28-Mar-14,
44,Shade Primary School,"Knowlwood Road, Shade, Todmorden, OL14 7PD", OL14 7PD,53.705667,-2.1064567,01706 812913,Closed,Teacher strike,SCH,05-Jul-16,06-Jul-16
35,Shelf J & I School,"Shelf Hall Lane, Shelf, Halifax, HX3 7LT", HX3 7LT,53.750134,-1.8203693,01274 676782,Closed,Snow,SCH,06-Jan-10,
35,Shelf J & I School,"Shelf Hall Lane, Shelf, Halifax, HX3 7LT", HX3 7LT,53.750134,-1.8203693,01274 676782,Closed,Snow,SCH,07-Jan-10,
35,Shelf J & I School,"Shelf Hall Lane, Shelf, Halifax, HX3 7LT", HX3 7LT,53.750134,-1.8203693,01274 676782,Closed,Snow,SCH,02-Dec-10,02-Dec-10
35,Shelf J & I School,"Shelf Hall Lane, Shelf, Halifax, HX3 7LT", HX3 7LT,53.750134,-1.8203693,01274 676782,Closed,Industrial Action,SCH,30-Nov-11,
35,Shelf J & I School,"Shelf Hall Lane, Shelf, Halifax, HX3 7LT", HX3 7LT,53.750134,-1.8203693,01274 676782,Closed,Snow,SCH,21-Jan-13,21-Jan-13
35,Shelf J & I School,"Shelf Hall Lane, Shelf, Halifax, HX3 7LT", HX3 7LT,53.750134,-1.8203693,01274 676782,Closed,Snow,SCH,01-Mar-18,
35,Shelf J & I School,"Shelf Hall Lane, Shelf, Halifax, HX3 7LT", HX3 7LT,53.750134,-1.8203693,01274 676782,Closed,Snow,SCH,02-Mar-18,02-Mar-18
473,Siddal Children's Centre,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Snow,OTH,22-Mar-13,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Snow,SCH,06-Jan-10,06-Jan-10
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Partly closed,Snow,SCH,07-Jan-10,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Snow,SCH,11-Jan-10,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Severe black ice,SCH,13-Jan-10,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Ice and no gritting in Siddal,SCH,14-Jan-10,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Heating/plumbing problems,SCH,10-Dec-10,10-Dec-10
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Industrial Action,SCH,30-Jun-11,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,School closed due to industrial action however the children's centre will remain open,SCH,30-Nov-11,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Snow,SCH,21-Jan-13,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Staff strike,SCH,10-Jul-14,10-Jul-14
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Snow,SCH,01-Mar-18,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL", HX3 9DL,53.704613,-1.8492233,01422 354976,Closed,Snow,SCH,02-Mar-18,
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB", HX6 1HB,53.704781,-1.936537,01422 831971,Closed,Snow,SCH,05-Jan-10,05-Jan-10
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB", HX6 1HB,53.704781,-1.936537,01422 831971,Closed,Snow,SCH,06-Jan-10,
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB", HX6 1HB,53.704781,-1.936537,01422 831971,Closed,Snow,SCH,07-Jan-10,
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB", HX6 1HB,53.704781,-1.936537,01422 831971,Closed,"Treacherous, icy conditions",SCH,13-Jan-10,
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB", HX6 1HB,53.704781,-1.936537,01422 831971,Partly closed,Snow,SCH,01-Dec-10,
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB", HX6 1HB,53.704781,-1.936537,01422 831971,Closed,Snow,SCH,02-Dec-10,
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB", HX6 1HB,53.704781,-1.936537,01422 831971,Closed,Industrial Action,SCH,30-Jun-11,30-Jun-11
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB", HX6 1HB,53.704781,-1.936537,01422 831971,Closed,Industrial Action,SCH,30-Nov-11,30-Nov-11
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB", HX6 1HB,53.704781,-1.936537,01422 831971,Closed,Snow,SCH,01-Mar-18,01-Mar-18
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH", HD6 2HH,53.709489,-1.7868639,01484 714964,Closed,Snow,SCH,06-Jan-10,06-Jan-10
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH", HD6 2HH,53.709489,-1.7868639,01484 714964,Closed,Snow,SCH,11-Jan-10,
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH", HD6 2HH,53.709489,-1.7868639,01484 714964,Closed,Snow,SCH,02-Dec-10,
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH", HD6 2HH,53.709489,-1.7868639,01484 714964,Closed,Heating/plumbing problems,SCH,31-Jan-11,
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH", HD6 2HH,53.709489,-1.7868639,01484 714964,Closed,Industrial Action,SCH,30-Nov-11,
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH", HD6 2HH,53.709489,-1.7868639,01484 714964,Closed,Snow,SCH,21-Jan-13,21-Jan-13
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH", HD6 2HH,53.709489,-1.7868639,01484 714964,Closed,Snow,SCH,28-Feb-18,28-Feb-18
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH", HD6 2HH,53.709489,-1.7868639,01484 714964,Closed,Snow,SCH,01-Mar-18,01-Mar-18
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH", HD6 2HH,53.709489,-1.7868639,01484 714964,Closed,Snow,SCH,02-Mar-18,02-Mar-18
69,St Andrew's CE (VA) Junior School (Brighouse),"Waterloo Road, Brighouse, HD6 2AN", HD6 2AN,53.705157,-1.7869312,01484 712895,Closed,Snow,SCH,07-Jan-10,07-Jan-10
69,St Andrew's CE (VA) Junior School (Brighouse),"Waterloo Road, Brighouse, HD6 2AN", HD6 2AN,53.705157,-1.7869312,01484 712895,Closed,Snow,SCH,11-Jan-10,11-Jan-10
69,St Andrew's CE (VA) Junior School (Brighouse),"Waterloo Road, Brighouse, HD6 2AN", HD6 2AN,53.705157,-1.7869312,01484 712895,Closed,Snow,SCH,02-Dec-10,
69,St Andrew's CE (VA) Junior School (Brighouse),"Waterloo Road, Brighouse, HD6 2AN", HD6 2AN,53.705157,-1.7869312,01484 712895,Closed,Strike Action,SCH,30-Nov-11,30-Nov-11
69,St Andrew's CE (VA) Junior School (Brighouse),"Waterloo Road, Brighouse, HD6 2AN", HD6 2AN,53.705157,-1.7869312,01484 712895,Closed,strike action,SCH,01-Oct-13,
69,St Andrew's CE (VA) Junior School (Brighouse),"Waterloo Road, Brighouse, HD6 2AN", HD6 2AN,53.705157,-1.7869312,01484 712895,Closed,Snow,SCH,01-Mar-18,
69,St Andrew's CE (VA) Junior School (Brighouse),"Waterloo Road, Brighouse, HD6 2AN", HD6 2AN,53.705157,-1.7869312,01484 712895,Closed,Snow,SCH,02-Mar-18,
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Closed,Snow,SCH,06-Jan-10,
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Closed,Heating/plumbing problems,SCH,22-Feb-10,
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Closed,Heating/plumbing problems,SCH,23-Feb-10,
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Closed,Snow,SCH,02-Dec-10,02-Dec-10
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Partly closed,strike action,SCH,30-Jun-11,
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Closed,due to industrial action,SCH,30-Nov-11,30-Nov-11
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Closed,Snow,SCH,21-Jan-13,
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Closed,Snow,SCH,22-Mar-13,24-Mar-13
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Closed,Snow,SCH,21-Jan-15,
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG", HX1 5PG,53.725166,-1.878097,01422 360615,Closed,No running water on site,SCH,16-Sep-16,
96,St Chad's CE (VA) Primary School,"Upper Green Lane, Hove Edge, Brighouse, HD6 2PA", HD6 2PA,53.714635,-1.8000048,01484 712361,Closed,Industrial Action by Teaching Staff,SCH,30-Jun-11,30-Jun-11
96,St Chad's CE (VA) Primary School,"Upper Green Lane, Hove Edge, Brighouse, HD6 2PA", HD6 2PA,53.714635,-1.8000048,01484 712361,Closed,Industrial Action,SCH,30-Nov-11,
96,St Chad's CE (VA) Primary School,"Upper Green Lane, Hove Edge, Brighouse, HD6 2PA", HD6 2PA,53.714635,-1.8000048,01484 712361,Closed,Snow,SCH,01-Mar-18,01-Mar-18
93,"St John's (CE) Primary Academy, Clifton","Towngate, Clifton, Brighouse, HD6 4HP", HD6 4HP,53.702324,-1.7577566,01484 713036,Closed,Snow,SCH,01-Dec-10,01-Dec-10
93,"St John's (CE) Primary Academy, Clifton","Towngate, Clifton, Brighouse, HD6 4HP", HD6 4HP,53.702324,-1.7577566,01484 713036,Closed,Snow,SCH,02-Mar-18,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Snow,SCH,05-Jan-10,05-Jan-10
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Snow,SCH,06-Jan-10,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Snow,SCH,11-Jan-10,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Snow,SCH,01-Dec-10,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Heating/plumbing problems,SCH,07-Dec-10,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Industrial Action,SCH,30-Nov-11,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Snow,SCH,29-Jan-15,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Snow,SCH,28-Feb-18,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Snow,SCH,01-Mar-18,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR", HX6 4QR,53.657537,-1.9512093,01422 822596,Closed,Snow,SCH,02-Mar-18,
80,St Joseph's Catholic Primary School (Brighouse),"Finkil Street, Brighouse, HD6 2NT", HD6 2NT,53.715006,-1.7958818,01484 713037,Closed,Snow,SCH,06-Jan-10,
80,St Joseph's Catholic Primary School (Brighouse),"Finkil Street, Brighouse, HD6 2NT", HD6 2NT,53.715006,-1.7958818,01484 713037,Closed,Heating/plumbing problems,SCH,24-Feb-10,
80,St Joseph's Catholic Primary School (Brighouse),"Finkil Street, Brighouse, HD6 2NT", HD6 2NT,53.715006,-1.7958818,01484 713037,Closed,Snow,SCH,02-Dec-10,
80,St Joseph's Catholic Primary School (Brighouse),"Finkil Street, Brighouse, HD6 2NT", HD6 2NT,53.715006,-1.7958818,01484 713037,Closed,Industrial Action,SCH,30-Nov-11,
80,St Joseph's Catholic Primary School (Brighouse),"Finkil Street, Brighouse, HD6 2NT", HD6 2NT,53.715006,-1.7958818,01484 713037,Closed,teacher strike,SCH,01-Oct-13,
66,St Joseph's Catholic Primary School (Halifax),"Portland Road, Halifax, HX3 6LA", HX3 6LA,53.72871,-1.8559123,01422 360646,Closed,Snow,SCH,06-Jan-10,06-Jan-10
66,St Joseph's Catholic Primary School (Halifax),"Portland Road, Halifax, HX3 6LA", HX3 6LA,53.72871,-1.8559123,01422 360646,Closed,Snow,SCH,13-Jan-10,13-Jan-10
66,St Joseph's Catholic Primary School (Halifax),"Portland Road, Halifax, HX3 6LA", HX3 6LA,53.72871,-1.8559123,01422 360646,Partly closed,Industrial Action,SCH,30-Jun-11,
66,St Joseph's Catholic Primary School (Halifax),"Portland Road, Halifax, HX3 6LA", HX3 6LA,53.72871,-1.8559123,01422 360646,Closed,Industrial Action,SCH,30-Nov-11,30-Nov-11
66,St Joseph's Catholic Primary School (Halifax),"Portland Road, Halifax, HX3 6LA", HX3 6LA,53.72871,-1.8559123,01422 360646,Closed,industrial action,SCH,01-Oct-13,
81,St Joseph's RC Primary School (Todmorden),"Wellington Road, Todmorden, OL14 5HP", OL14 5HP,53.717423,-2.0963947,01706 812948,Closed,Industrial Action,SCH,30-Nov-11,
81,St Joseph's RC Primary School (Todmorden),"Wellington Road, Todmorden, OL14 5HP", OL14 5HP,53.717423,-2.0963947,01706 812948,Closed,Strike,SCH,01-Oct-13,01-Oct-13
81,St Joseph's RC Primary School (Todmorden),"Wellington Road, Todmorden, OL14 5HP", OL14 5HP,53.717423,-2.0963947,01706 812948,Closed,Extreme weather conditions,SCH,02-Mar-18,02-Mar-18
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,05-Jan-10,05-Jan-10
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,06-Jan-10,06-Jan-10
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,13-Jan-10,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,01-Dec-10,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,02-Dec-10,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Partly closed,industrial action,SCH,30-Jun-11,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Industrial Strike Action,SCH,30-Nov-11,30-Nov-11
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Partly closed,Snow,SCH,14-Jan-13,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,21-Jan-13,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Industrial Action,SCH,01-Oct-13,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,NUT Strike Action,SCH,26-Mar-14,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,21-Jan-15,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,29-Jan-15,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,04-Mar-16,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,01-Mar-18,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY", HX2 8JY,53.742833,-1.893875,01422 244628,Closed,Snow,SCH,02-Mar-18,
68,St Mary's Catholic Primary School (Halifax),"Swires Road, Halifax, HX1 2ER", HX1 2ER,53.71784,-1.8687385,01422 362365,Closed,Snow,SCH,06-Jan-10,
68,St Mary's Catholic Primary School (Halifax),"Swires Road, Halifax, HX1 2ER", HX1 2ER,53.71784,-1.8687385,01422 362365,Closed,Strike Action,SCH,30-Nov-11,30-Nov-11
68,St Mary's Catholic Primary School (Halifax),"Swires Road, Halifax, HX1 2ER", HX1 2ER,53.71784,-1.8687385,01422 362365,Partly closed,Strike Action,SCH,01-Oct-13,
68,St Mary's Catholic Primary School (Halifax),"Swires Road, Halifax, HX1 2ER", HX1 2ER,53.71784,-1.8687385,01422 362365,Closed,Snow,SCH,02-Mar-18,02-Mar-18
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Snow,SCH,05-Jan-10,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Industrial action,SCH,30-Nov-11,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Industrial action,SCH,01-Oct-13,01-Oct-13
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,All electricity and heating out of order,SCH,13-Feb-14,13-Feb-14
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Strike Action,SCH,26-Mar-14,26-Mar-14
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Snow,SCH,29-Jan-15,29-Jan-15
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Snow,SCH,04-Mar-16,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Snow,SCH,27-Feb-18,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Snow,SCH,28-Feb-18,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Snow,SCH,01-Mar-18,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ", HX6 3EJ,53.687826,-1.9488578,01422 823353,Closed,Snow,SCH,02-Mar-18,
