EST_ID,EST_NAME,ADDRESS,TEL,STATUS,REASON,EST_TYPE,EFF_DATE_FROM,EFF_DATE_TO
42,Castle Hill Primary School,"Halifax Road, Todmorden, OL14 5SQ",01706 813163,Closed,NUT strike,SCH,05-Jul-16,06-Jul-16
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB",01422 352856,Closed,NUT Industrial Action,SCH,05-Jul-16,05-Jul-16
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX",01422 882356,Partly closed,Industrial Action,SCH,05-Jul-16,05-Jul-16
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP",01422 365236,Closed,NUT Strike Action,SCH,05-Jul-16,05-Jul-16
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG",01422 362215,Closed,Strike by NUT,SCH,05-Jul-16,
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL",01422 362227,Closed,Teacher strike,SCH,05-Jul-16,
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ",01422 358621,Closed,industrial action by NUT,SCH,05-Jul-16,06-Jul-16
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE",01422 842154,Partly closed,NUT Strike,SCH,05-Jul-16,05-Jul-16
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER",01422 352844,Partly closed,Strike action,SCH,05-Jul-16,05-Jul-16
44,Shade Primary School,"Knowlwood Road, Shade, Todmorden, OL14 7PD",01706 812913,Closed,Teacher strike,SCH,05-Jul-16,06-Jul-16
99,The Crossley Heath School,"Savile Park, Halifax, HX3 OHG",01422 360272,Closed,Strike action by NUT members,SCH,05-Jul-16,
107,Wood Bank School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 884170,Closed,NUT Strike,SCH,05-Jul-16,05-Jul-16
5,Dean Field Community Primary School,"Cousin Lane, Ovenden, Halifax, HX2 8DQ",01422 258258,Closed,Flood,SCH,14-Sep-16,14-Sep-16
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG",01422 360615,Closed,No running water on site,SCH,16-Sep-16,
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Closed,Snow,SCH,18-Nov-16,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY",01422 842859,Closed,Snow,SCH,18-Nov-16,18-Nov-16
87,"Todmorden High School, Specialist Visual Arts College","Ewood Lane, Todmorden, OL14 7DG",01706 813558,Closed,Snow,SCH,13-Jan-17,13-Jan-17
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX",01422 882356,Closed,No power supply between 9am and 3pm,SCH,13-Oct-17,13-Oct-17
28,Burnley Road Academy,"Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5DE",01422 883034,Closed,Heating/plumbing problems,SCH,06-Nov-17,06-Nov-17
24,Bowling Green Primary School,"Stainland, Halifax, HX4 9HU",01422 374863,Closed,"Thick ice in the playground, preventing our dinners arriving.",SCH,15-Dec-17,18-Dec-17
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH",01422 823362,Closed,Treacherous ice,SCH,15-Dec-17,15-Dec-17
107,Wood Bank School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 884170,Closed,Treacherous Ice ,SCH,15-Dec-17,15-Dec-17
5,Dean Field Community Primary School,"Cousin Lane, Ovenden, Halifax, HX2 8DQ",01422 258258,Closed,Snow,SCH,17-Jan-18,17-Jan-18
478,Pupil Referral Unit - Primary Provision,"Stepping Stones, Occupation Lane, Illingworth, Halifax, HX2 9RL",01422 248673,Closed,Snow,OTH,17-Jan-18,17-Jan-18
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR",01422 244181,Closed,Snow,OTH,17-Jan-18,
98,The North Halifax Grammar School,"Illingworth, Halifax, HX2 9SU",01422 244625,Closed,Snow,SCH,17-Jan-18,17-Jan-18
42,Castle Hill Primary School,"Halifax Road, Todmorden, OL14 5SQ",01706 813163,Closed,Snow,SCH,27-Feb-18,27-Feb-18
29,Central Street Infant and Nursery,"Central Street, Hebden Bridge, HX7 6HB",01422 842784,Closed,Snow,SCH,27-Feb-18,
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Closed,Snow,SCH,27-Feb-18,
109,Highbury School,"Lower Edge Road, Rastrick, Brighouse, HD6 3LD",01484 716319,Closed,Snow,SCH,27-Feb-18,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE",01422 842154,Closed,Snow,SCH,27-Feb-18,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ",01422 823353,Closed,Snow,SCH,27-Feb-18,
32,Stubbings Infant School,"School Street, Hebden Bridge, HX7 8BP",01422 842728,Closed,Snow,SCH,27-Feb-18,
87,"Todmorden High School, Specialist Visual Arts College","Ewood Lane, Todmorden, OL14 7DG",01706 813558,Closed,Snow,SCH,27-Feb-18,27-Feb-18
107,Wood Bank School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 884170,Closed,Snow,SCH,27-Feb-18,27-Feb-18
1,Akroydon Primary Academy,"Rawson Street North, Boothtown Road, Halifax, HX3 6PU",01422 351291,Closed,Snow,SCH,28-Feb-18,28-Feb-18
13,Beech Hill School,"Mount Pleasant Avenue, Halifax, HX1 5TN",01422 345004,Closed,Snow,SCH,28-Feb-18,28-Feb-18
85,"Calder High School, A Specialist Technology College","Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Snow,SCH,28-Feb-18,
30,Calder Primary School,"Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Snow,SCH,28-Feb-18,
22,Carr Green Primary School,"Carr Green Lane, Rastrick, Brighouse, HD6 3LT",01484 715969,Closed,Snow,SCH,28-Feb-18,28-Feb-18
29,Central Street Infant and Nursery,"Central Street, Hebden Bridge, HX7 6HB",01422 842784,Closed,Snow,SCH,28-Feb-18,
43,"Cornholme J, I & N School","Greenfield Terrace, Cornholme, Todmorden, OL14 8PL",01706 812787,Closed,Snow,SCH,28-Feb-18,28-Feb-18
5,Dean Field Community Primary School,"Cousin Lane, Ovenden, Halifax, HX2 8DQ",01422 258258,Closed,Snow,SCH,28-Feb-18,01-Mar-18
71,"Elland CE (VA) J, I & N School","Westgate, Elland, HX5 0BB",01422 373159,Closed,Snow,SCH,28-Feb-18,28-Feb-18
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Closed,Snow,SCH,28-Feb-18,
109,Highbury School,"Lower Edge Road, Rastrick, Brighouse, HD6 3LD",01484 716319,Closed,Snow,SCH,28-Feb-18,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB",01422 352856,Closed,Snow,SCH,28-Feb-18,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL",01422 201028,Closed,Snow,SCH,28-Feb-18,28-Feb-18
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 886353,Closed,Snow,SCH,28-Feb-18,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP",01422 365236,Closed,Snow,SCH,28-Feb-18,
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN",01422 831602,Closed,Snow,SCH,28-Feb-18,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY",01422 842859,Closed,Snow,SCH,28-Feb-18,
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB",01484 710235,Closed,Snow,SCH,28-Feb-18,28-Feb-18
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH",01422 823362,Closed,Snow,SCH,28-Feb-18,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF",01422 832070,Closed,Snow,SCH,28-Feb-18,
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH",01484 714964,Closed,Snow,SCH,28-Feb-18,28-Feb-18
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG",01422 360615,Partly closed,Snow,SCH,28-Feb-18,28-Dec-18
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR",01422 822596,Closed,Snow,SCH,28-Feb-18,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ",01422 823353,Closed,Snow,SCH,28-Feb-18,
32,Stubbings Infant School,"School Street, Hebden Bridge, HX7 8BP",01422 842728,Closed,Snow,SCH,28-Feb-18,
99,The Crossley Heath School,"Savile Park, Halifax, HX3 OHG",01422 360272,Closed,Snow,SCH,28-Feb-18,
88,The Halifax Academy,"Gibbet Street, Halifax, HX2 0BA",01422 301080,Closed,Snow,SCH,28-Feb-18,
601,The Halifax Academy (primary phase),"Spring Hall Lane, Halifax, HX1 4TW",01422 430480,Closed,Snow,SCH,28-Feb-18,
87,"Todmorden High School, Specialist Visual Arts College","Ewood Lane, Todmorden, OL14 7DG",01706 813558,Closed,Snow,SCH,28-Feb-18,28-Feb-18
41,Tuel Lane Infant School,"Clay Street, Sowerby Bridge, HX6 2ND",01422 831221,Closed,Snow,SCH,28-Feb-18,28-Feb-18
17,Warley Town School,"Dark Lane, Warley, Halifax, HX2 7SD",01422 831592,Closed,Snow,SCH,28-Feb-18,28-Feb-18
107,Wood Bank School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 884170,Closed,Snow,SCH,28-Feb-18,28-Feb-18
1,Akroydon Primary Academy,"Rawson Street North, Boothtown Road, Halifax, HX3 6PU",01422 351291,Closed,Snow,SCH,01-Mar-18,01-Mar-18
472,Ash Green Children's Centre,"Sunny Bank Road Site, 1 Sunny Bank Road, Mixenden, Halifax, HX2 8RX",01422 243941,Closed,Snow,OTH,01-Mar-18,01-Mar-18
56,Ash Green Community Primary School,"Mixenden Road, Mixenden, Halifax, HX2 8QD",01422 244613,Closed,Snow,SCH,01-Mar-18,
21,Bailiffe Bridge J & I School,"Victoria Road, Bailiff Bridge, Brighouse, HD6 4DY",01484 713039,Closed,Snow,SCH,01-Mar-18,
73,Barkisland CE (VA) Primary School,"Scammonden Road, Barkisland, Halifax, HX4 0BD",01422 823324,Closed,Snow,SCH,01-Mar-18,
13,Beech Hill School,"Mount Pleasant Avenue, Halifax, HX1 5TN",01422 345004,Closed,Snow,SCH,01-Mar-18,01-Mar-18
37,Bolton Brow Primary Academy,"Bolton Brow, Sowerby Bridge, HX6 2BA",01422 831031,Closed,Snow,SCH,01-Mar-18,02-Mar-18
24,Bowling Green Primary School,"Stainland, Halifax, HX4 9HU",01422 374863,Closed,Snow,SCH,01-Mar-18,
104,Brighouse High School,"Finkil Street, Brighouse, HD6 2NY",01484 710408,Closed,Snow,SCH,01-Mar-18,
28,Burnley Road Academy,"Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5DE",01422 883034,Closed,Snow,SCH,01-Mar-18,
85,"Calder High School, A Specialist Technology College","Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Snow,SCH,01-Mar-18,
30,Calder Primary School,"Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Snow,SCH,01-Mar-18,
441,Calderdale College,"Francis Street, Halifax, HX1 3UZ",01422 357357,Closed,Snow,OTH,01-Mar-18,
22,Carr Green Primary School,"Carr Green Lane, Rastrick, Brighouse, HD6 3LT",01484 715969,Closed,Snow,SCH,01-Mar-18,
42,Castle Hill Primary School,"Halifax Road, Todmorden, OL14 5SQ",01706 813163,Closed,Snow,SCH,01-Mar-18,
29,Central Street Infant and Nursery,"Central Street, Hebden Bridge, HX7 6HB",01422 842784,Closed,Snow,SCH,01-Mar-18,
59,Christ Church (Pellon) CE (VC) Primary School,"Sandbeds Road, Pellon, Halifax, HX2 0QQ",01422 350792,Closed,Snow,SCH,01-Mar-18,
75,Christ Church CE (VA) Junior School (Sowerby Bridge),"Park Road, Sowerby Bridge, HX6 2BJ",01422 832454,Closed,Snow,SCH,01-Mar-18,01-Mar-18
47,Cliffe Hill Community Primary School,"Stoney Lane, Lightcliffe, Halifax, HX3 8TW",01422 202086,Closed,Snow,SCH,01-Mar-18,
34,Colden J & I School,"Smithy Lane, Colden, Hebden Bridge, HX7 7HW",01422 842438,Closed,Snow,SCH,01-Mar-18,01-Mar-18
43,"Cornholme J, I & N School","Greenfield Terrace, Cornholme, Todmorden, OL14 8PL",01706 812787,Closed,Snow,SCH,01-Mar-18,01-Mar-18
465,Creations Community Children's Centre,"Ling Bob J, I & N School, Albert Road, Pellon, Halifax, HX2 0QD",01422 434006,Closed,Snow,OTH,01-Mar-18,01-Mar-18
55,Cross Lane Primary & Nursery School,"Cross Lane, Elland, HX5 0LP",01422 372614,Closed,Snow,SCH,01-Mar-18,
71,"Elland CE (VA) J, I & N School","Westgate, Elland, HX5 0BB",01422 373159,Closed,Snow,SCH,01-Mar-18,01-Mar-18
2,Ferney Lee Primary School,"Ferney Lee Road, Todmorden, OL14 5NR",01706 812412,Closed,Snow,SCH,01-Mar-18,
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Closed,Snow,SCH,01-Mar-18,
109,Highbury School,"Lower Edge Road, Rastrick, Brighouse, HD6 3LD",01484 716319,Closed,Snow,SCH,01-Mar-18,
82,"Holy Trinity Primary School, a Church of England Academy","Savile Park Road, Halifax, HX1 2ES",01422 367161,Closed,Snow,SCH,01-Mar-18,
27,Holywell Green Primary School,"Stainland Road, Holywell Green, Halifax, HX4 9AE",01422 374369,Closed,Snow,SCH,01-Mar-18,
466,Illingworth Community Children's Centre,"Occupation Lane, Illingworth, Halifax, HX2 9RL",01422 243633,Closed,Snow,OTH,01-Mar-18,01-Mar-18
467,Innovations Children's Centre,"Cousin Lane, Halifax, HX2 8DQ",01422 248222,Closed,Snow,OTH,01-Mar-18,01-Mar-18
471,Kevin Pearce Children's Centre,"Craigie Lea, Ovenden Road, Halifax, HX3 5RQ",01422 251090,Closed,Snow,OTH,01-Mar-18,01-Mar-18
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB",01422 352856,Closed,Snow,SCH,01-Mar-18,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL",01422 201028,Closed,Snow,SCH,01-Mar-18,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD",01422 434000,Closed,Snow,SCH,01-Mar-18,
97,Longroyde Primary School,"Longroyde Road, Rastrick, Brighouse, HD6 3AS",01484 715300,Closed,Snow,SCH,01-Mar-18,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 886353,Closed,Snow,SCH,01-Mar-18,
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX",01422 882356,Closed,Snow,SCH,01-Mar-18,01-Mar-18
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP",01422 365236,Closed,Snow,SCH,01-Mar-18,
54,Mount Pellon Primary Academy,"Battinson Road, Halifax, HX1 4RG",01422 349618,Closed,Snow,SCH,01-Mar-18,
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN",01422 831602,Closed,Snow,SCH,01-Mar-18,
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF",01422 202704,Closed,Snow,SCH,01-Mar-18,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY",01422 842859,Closed,Snow,SCH,01-Mar-18,
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL",01422 362227,Closed,Snow,SCH,01-Mar-18,
478,Pupil Referral Unit - Primary Provision,"Stepping Stones, Occupation Lane, Illingworth, Halifax, HX2 9RL",01422 248673,Closed,Snow,OTH,01-Mar-18,01-Mar-18
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR",01422 244181,Closed,Snow,OTH,01-Mar-18,01-Mar-18
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB",01484 710235,Closed,Snow,SCH,01-Mar-18,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH",01422 823362,Closed,Snow,SCH,01-Mar-18,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE",01422 842154,Closed,Snow,SCH,01-Mar-18,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF",01422 832070,Closed,Snow,SCH,01-Mar-18,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL",01422 831360,Closed,Snow,SCH,01-Mar-18,
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU",01422 252004,Closed,Snow,SCH,01-Mar-18,
90,Salterlee Academy Trust,"Kell Lane, Shibden, Halifax, HX3 7AY",01422 365464,Closed,Snow,SCH,01-Mar-18,01-Mar-18
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER",01422 352844,Closed,Snow,SCH,01-Mar-18,
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR",01422 883327,Closed,Snow,SCH,01-Mar-18,01-Mar-18
35,Shelf J & I School,"Shelf Hall Lane, Shelf, Halifax, HX3 7LT",01274 676782,Closed,Snow,SCH,01-Mar-18,
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL",01422 354976,Closed,Snow,SCH,01-Mar-18,
48,Sowerby Village CE (VC) Primary School,"St Peter'S Avenue, Sowerby, Sowerby Bridge, HX6 1HB",01422 831971,Closed,Snow,SCH,01-Mar-18,01-Mar-18
70,St Andrew's CE (VA) Infant School (Brighouse),"Lightcliffe Road, Brighouse, HD6 2HH",01484 714964,Closed,Snow,SCH,01-Mar-18,01-Mar-18
69,St Andrew's CE (VA) Junior School (Brighouse),"Waterloo Road, Brighouse, HD6 2AN",01484 712895,Closed,Snow,SCH,01-Mar-18,
96,St Chad's CE (VA) Primary School,"Upper Green Lane, Hove Edge, Brighouse, HD6 2PA",01484 712361,Closed,Snow,SCH,01-Mar-18,01-Mar-18
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR",01422 822596,Closed,Snow,SCH,01-Mar-18,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY",01422 244628,Closed,Snow,SCH,01-Mar-18,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ",01422 823353,Closed,Snow,SCH,01-Mar-18,
68,St Mary's Catholic Primary School (Halifax),"Swires Road, Halifax, HX1 2ER",01422 362365,Closed,Snow,SCH,01-Mar-18,02-Mar-18
92,St Michael & All Angels CE Primary School,"Meadow Close, Greenacres, Shelf, Halifax, HX3 7QU",01274 676246,Closed,Snow,SCH,01-Mar-18,
78,St Patrick's Catholic Primary School (Elland),"Hullen Edge Road, Elland, HX5 0QY",01422 373104,Closed,Snow,SCH,01-Mar-18,01-Mar-18
32,Stubbings Infant School,"School Street, Hebden Bridge, HX7 8BP",01422 842728,Closed,Snow,SCH,01-Mar-18,
103,The Brooksbank School Sports College,"Victoria Road, Elland, HX5 OQG",01422 374791,Closed,Snow,SCH,01-Mar-18,01-Mar-18
99,The Crossley Heath School,"Savile Park, Halifax, HX3 OHG",01422 360272,Closed,Snow,SCH,01-Mar-18,
25,The Greetland Academy,"(Main School), Rochdale Road, Greetland, Halifax, HX4 8JB",01422 372893,Closed,Snow,SCH,01-Mar-18,
88,The Halifax Academy,"Gibbet Street, Halifax, HX2 0BA",01422 301080,Closed,Snow,SCH,01-Mar-18,01-Mar-18
601,The Halifax Academy (primary phase),"Spring Hall Lane, Halifax, HX1 4TW",01422 430480,Closed,Snow,SCH,01-Mar-18,01-Mar-18
98,The North Halifax Grammar School,"Illingworth, Halifax, HX2 9SU",01422 244625,Closed,Snow,SCH,01-Mar-18,01-Mar-18
87,"Todmorden High School, Specialist Visual Arts College","Ewood Lane, Todmorden, OL14 7DG",01706 813558,Closed,Snow,SCH,01-Mar-18,01-Mar-18
63,Triangle CE (VC) Primary School,"Butterworth Lane, Triangle, Sowerby Bridge, HX6 3NJ",01422 831558,Closed,Snow,SCH,01-Mar-18,
101,Trinity Academy Halifax,"Shay Lane, Holmfield, Halifax, HX2 9TZ",01422 244890,Closed,Snow,SCH,01-Mar-18,
86,Trinity Academy Sowerby Bridge,"Albert Road, Sowerby Bridge, HX6 2NW",01422 831011,Closed,Snow,SCH,01-Mar-18,
41,Tuel Lane Infant School,"Clay Street, Sowerby Bridge, HX6 2ND",01422 831221,Closed,Snow,SCH,01-Mar-18,01-Mar-18
15,Wainstalls School,"Wainstalls, Halifax, HX2 7TE",01422 244804,Closed,Snow,SCH,01-Mar-18,
424,Walsden St Peter's CE (VC) Primary School,"Rochdale Road, Todmorden, OL14 6RN",01706 812947,Closed,Snow,SCH,01-Mar-18,01-Mar-18
16,Warley Road Primary School,"Warley Road, Halifax, HX1 3TG",01422 353724,Closed,Snow,SCH,01-Mar-18,
17,Warley Town School,"Dark Lane, Warley, Halifax, HX2 7SD",01422 831592,Closed,Snow,SCH,01-Mar-18,01-Mar-18
95,West Vale Primary School,"Stainland Road, Greetland, Halifax, HX4 8LS",01422 372804,Closed,Snow,SCH,01-Mar-18,
18,Whitehill Community Academy 3-11,"Occupation Lane, Illingworth, Halifax, HX2 9RL",01422 244471,Closed,Snow,SCH,01-Mar-18,
23,Withinfields Primary School,"Law Lane, Southowram, Halifax, HX3 9QJ",01422 363581,Closed,Snow,SCH,01-Mar-18,
107,Wood Bank School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 884170,Closed,Snow,SCH,01-Mar-18,01-Mar-18
